id,num_sold
230231,1856.1869721299452
230232,1458.0041899619282
230233,768.4344033788173
230234,965.3048120640559
230235,118.1246795990912
230236,754.0265897745768
230237,600.2189566633276
230238,310.82681487582306
230239,412.85676495399366
230240,232.2436195493705
230241,1562.6247023531253
230242,1244.6192407511437
230243,656.4456120862766
230244,830.1441301170402
230245,269.92668735032356
230246,1844.4758486464555
230247,1437.8822203931713
230248,764.9043048327521
230249,967.6922994132059
230250,85.7645314740746
230251,556.4521013090633
230252,433.5280948133484
230253,230.9915774496673
230254,300.09009181861205
230255,167.34125406880287
230256,1162.3722957049308
230257,901.8946541811011
230258,483.5964268364253
230259,579.0182329998455
230260,206.4568957143132
230261,1311.309414150072
230262,1036.602831667426
230263,571.2730132359148
230264,677.7561705741367
230265,18.288066991662813
230266,33.44615615450982
230267,21.960775495097742
230268,18.95881427346005
230269,16.610663851142057
230270,25.22236063906139
230271,37.16741811103144
230272,21.499955683448043
230273,29.755860410105708
230274,15.87353200364333
230275,32.16668050720889
230276,36.00817346293626
230277,31.67439895200559
230278,38.56314319072275
230279,21.02205228123996
230280,202.85964746927885
230281,1294.8450381149325
230282,1058.303195624778
230283,565.0981277859066
230284,718.8622486903103
230285,396.10334252029156
230286,2889.090524417872
230287,2230.604253532849
230288,1178.1520432469595
230289,1405.519134800238
230290,467.465235479322
230291,3389.147391317201
230292,2612.308455895353
230293,1358.3974902352977
230294,1676.2014463483679
230295,122.49364344788792
230296,823.4586703860102
230297,663.2015324629801
230298,339.3057879229956
230299,451.81586983685156
230300,244.18226027847433
230301,1707.6443249801
230302,1407.4278921814537
230303,725.5782013867477
230304,933.3687849977164
230305,287.28760262451715
230306,1995.7533205656568
230307,1648.936095104809
230308,860.5382317965018
230309,1093.124888520225
230310,131.41646300512463
230311,761.7766288532819
230312,606.0246837152448
230313,318.32892821250056
230314,415.98724820192535
230315,246.93514303988584
230316,1545.5492347314078
230317,1231.1772786651725
230318,659.0010107588483
230319,820.1701942440268
230320,282.47270850079923
230321,1827.1970833341857
230322,1420.7477094756746
230323,763.190920879302
230324,953.8847575372706
230325,119.11809713827665
230326,755.0200073137623
230327,601.2123742025132
230328,311.8202324150085
230329,413.8501824931791
230330,233.23703708855592
230331,1535.633206087141
230332,1216.5414117341113
230333,653.6654049700413
230334,819.2169751045586
230335,270.7866397054526
230336,1817.350887196415
230337,1409.6709261920828
230338,761.9906325324606
230339,956.6316792166681
230340,86.75794901326006
230341,557.4455188482489
230342,434.5215123525338
230343,231.98499498885272
230344,301.0835093577975
230345,168.3346716079883
230346,1139.1544240943676
230347,878.6767825705363
230348,484.5898443756107
230349,570.0251048374735
230350,207.45031325349862
230351,1288.0915425395087
230352,1013.3849600568626
230353,572.2664307751004
230354,668.7630424117647
230355,17.963142446457265
230356,25.114971679049855
230357,19.71005886176227
230358,18.633889728254502
230359,15.865440233278019
230360,24.89743609385584
230361,28.836233635571418
230362,19.24923905011257
230363,29.430935864900164
230364,15.128308385779267
230365,29.378480578723455
230366,33.75745682960078
230367,22.654622607732055
230368,35.77494326223727
230369,20.276828663375912
230370,203.85306500846428
230371,1295.838455654119
230372,1059.2966131639644
230373,566.0915453250922
230374,719.8556662294958
230375,397.096760059477
230376,2853.2385877020824
230377,2193.665984066011
230378,1166.5113956809244
230379,1394.591979787757
230380,468.42596376779807
230381,3353.2627653507016
230382,2575.3374971778053
230383,1346.7241534185532
230384,1665.2416020851776
230385,122.53620646035424
230386,815.7034679520132
230387,661.3183033873164
230388,339.3483509354619
230389,451.4381337766594
230390,244.22482329094063
230391,1671.9042087409327
230392,1376.473416549572
230393,721.847139743793
230394,921.070476385857
230395,284.86689025370356
230396,1965.8851776848232
230397,1610.8013605334813
230398,854.3438947702672
230399,1080.8265799083665
230400,131.41646300512463
230401,761.7766288532819
230402,606.0246837152448
230403,318.32892821250056
230404,415.98724820192535
230405,246.93514303988584
230406,1545.5492347314078
230407,1228.8856442365961
230408,659.0010107588483
230409,820.1701942440268
230410,282.47270850079923
230411,1822.8122486356872
230412,1414.0712403485998
230413,763.190920879302
230414,953.8847575372706
230415,119.11809713827665
230416,755.0200073137623
230417,601.2123742025132
230418,311.8202324150085
230419,413.8501824931791
230420,233.23703708855592
230421,1535.633206087141
230422,1214.249777305535
230423,653.6654049700413
230424,819.2169751045586
230425,270.7866397054526
230426,1812.9660524979165
230427,1402.994457065008
230428,761.9906325324606
230429,956.6316792166681
230430,86.75794901326006
230431,557.4455188482489
230432,434.5215123525338
230433,231.98499498885272
230434,301.0835093577975
230435,168.3346716079883
230436,1139.1544240943676
230437,876.385148141961
230438,484.5898443756107
230439,570.0251048374735
230440,207.45031325349862
230441,1283.7067078410103
230442,1006.708490929789
230443,572.2664307751004
230444,668.7630424117647
230445,17.963142446457265
230446,25.114971679049855
230447,19.71005886176227
230448,18.633889728254502
230449,15.865440233278019
230450,24.89743609385584
230451,28.836233635571418
230452,19.24923905011257
230453,29.430935864900164
230454,15.128308385779267
230455,29.378480578723455
230456,33.75745682960078
230457,22.654622607732055
230458,35.77494326223727
230459,20.276828663375912
230460,203.85306500846428
230461,1295.838455654119
230462,1059.2966131639644
230463,566.0915453250922
230464,719.8556662294958
230465,397.096760059477
230466,2853.2385877020824
230467,2191.374349637436
230468,1166.5113956809244
230469,1394.591979787757
230470,468.45865301850745
230471,3348.9106199029125
230472,2568.693717301441
230473,1346.7568426692626
230474,1665.274291335887
230475,122.53620646035424
230476,815.7034679520132
230477,661.3183033873164
230478,339.3483509354619
230479,451.4381337766594
230480,244.22482329094063
230481,1671.9042087409327
230482,1374.1817821209956
230483,721.847139743793
230484,921.070476385857
230485,284.86689025370356
230486,1961.5003429863248
230487,1604.1248914064065
230488,854.3438947702672
230489,1080.8265799083665
230490,130.42304546593923
230491,760.7832113140963
230492,605.0312661760593
230493,317.3355106733151
230494,414.9938306627399
230495,245.94172550070041
230496,1544.5558171922214
230497,1227.8922266974098
230498,658.0075932196628
230499,819.1767767048412
230500,281.4792909616138
230501,1821.8188310965008
230502,1413.0778228094134
230503,762.1975033401164
230504,952.8913399980851
230505,118.1246795990912
230506,754.0265897745768
230507,600.2189566633276
230508,310.82681487582306
230509,412.85676495399366
230510,232.2436195493705
230511,1534.6397885479546
230512,1213.2563597663486
230513,652.6719874308558
230514,818.2235575653731
230515,269.79322216626724
230516,1811.9726349587302
230517,1402.0010395258216
230518,760.9972149932751
230519,955.6382616774825
230520,85.7645314740746
230521,556.4521013090633
230522,433.5280948133484
230523,230.9915774496673
230524,300.09009181861205
230525,167.34125406880287
230526,1138.1610065551813
230527,875.3917306027755
230528,483.5964268364253
230529,569.0316872982879
230530,206.4568957143132
230531,1282.713290301824
230532,1005.7150733906035
230533,571.2730132359148
230534,667.7696248725791
230535,17.963142446457265
230536,25.114971679049855
230537,19.71005886176227
230538,18.633889728254502
230539,15.865440233278019
230540,24.89743609385584
230541,28.836233635571418
230542,19.24923905011257
230543,29.430935864900164
230544,15.128308385779267
230545,29.378480578723455
230546,33.75745682960078
230547,22.654622607732055
230548,35.77494326223727
230549,20.276828663375912
230550,202.41122354475803
230551,1294.3966141904116
230552,1057.854771700257
230553,564.6497038613859
230554,718.8622486903103
230555,395.65491859577077
230556,2851.7967462383785
230557,2189.932508173732
230558,1165.069554217217
230559,1393.5985622485707
230560,467.465235479322
230561,3347.9172023637293
230562,2567.700299762258
230563,1345.7634251300763
230564,1664.2808737967007
230565,122.16871890268237
230566,815.3359803943414
230567,660.9508158296446
230568,338.98086337779006
230569,451.0706462189876
230570,243.8573357332688
230571,1671.5367211832602
230572,1373.814294563323
230573,721.4796521861213
230574,920.7029888281852
230575,284.4994026960317
230576,1961.1328554286522
230577,1603.757403848734
230578,853.9764072125954
230579,1080.459092350694
230580,147.6958381094372
230581,806.3362447427103
230582,647.038688355663
230583,344.29199644724105
230584,434.3211996579861
230585,274.4743830914865
230586,1651.4145622053768
230587,1321.7136776115892
230588,714.6716609045499
230589,864.0516925503831
230590,309.076219149694
230591,1992.7681408939377
230592,1532.1445119200205
230593,811.4148944585444
230594,1027.508843444689
230595,135.40305563114512
230596,804.0938672496995
230597,640.1089643418882
230598,335.12527531429663
230599,429.68327036808853
230600,260.88773637042254
230601,1647.4099802961305
230602,1306.357598867996
230603,708.075232468804
230604,860.7183543210672
230605,299.25389809279335
230606,1981.935461298662
230607,1526.6867301556665
230608,809.6830521203301
230609,1026.7566409118008
230610,99.49390285224399
230611,593.6497887600194
230612,458.4382202315972
230613,247.68670054270157
230614,310.21665365897456
230615,190.4749324650497
230616,1219.597450107075
230617,931.2904382550365
230618,516.8560284250018
230619,590.0760173143088
230620,219.61199167027056
230621,1394.7615428545653
230622,1104.20511519683
230623,609.5963962521281
230624,721.9861547144465
230625,20.727069460016896
230626,26.80755083839935
230627,20.439612715525517
230628,22.78594831430082
230629,14.56816932032192
230630,25.134099265685606
230631,28.53435669158088
230632,18.994044633041415
230633,31.609359360598113
230634,10.711967404748613
230635,26.762540298848577
230636,38.433082537828845
230637,32.01199266280179
230638,37.77920193521505
230639,20.37185931450491
230640,218.28839227025722
230641,1379.5143446462266
230642,1146.434904954669
230643,607.4149494572462
230644,772.3011098685062
230645,420.4276887800993
230646,3000.8722394907186
230647,2343.696148971778
230648,1220.0721664326616
230649,1460.5125946234614
230650,495.3345714602892
230651,3501.915853334034
230652,2731.305630264338
230653,1417.7489557051326
230654,1757.2889014155462
230655,138.33091825417478
230656,867.9946821078582
230657,717.0077194932633
230658,373.04266127887524
230659,485.9180141273782
230660,274.2107991615699
230661,1783.569475051933
230662,1472.0152039017144
230663,781.16104925963
230664,971.6614896128693
230665,319.7283859351997
230666,2130.7304750371595
230667,1737.084449164158
230668,917.8149391518589
230669,1167.5184319691775
230670,152.42828447613553
230671,844.8510432789245
230672,681.8081352341713
230673,358.35000463990934
230674,453.65851986091803
230675,278.1392877196417
230676,1737.4102630177408
230677,1391.6467367894493
230678,733.2309473838826
230679,911.1443311210732
230680,316.31388962573675
230681,2072.5692885018393
230682,1615.2577303836208
230683,853.4893896464615
230684,1079.400040747153
230685,139.86825733579943
230686,833.9064941661685
230687,672.6894872224514
230688,348.99275203879523
230689,448.337159588547
230690,264.3379199695168
230691,1723.2644842182578
230692,1372.9465549719084
230693,725.8602683574242
230694,905.7496482702618
230695,304.01062460365057
230696,2058.298173954221
230697,1599.5716602353366
230698,848.8160949637187
230699,1076.8825672222322
230700,105.52773230028467
230701,603.8251409553523
230702,480.7649757596793
230703,260.7483057657562
230704,324.9767262455739
230705,195.9691203642713
230706,1259.0960897101963
230707,982.4516595492673
230708,543.1463007419021
230709,624.5729318135086
230710,228.49482050705038
230711,1457.4141584352933
230712,1154.1804583672115
230713,637.5472182521297
230714,763.093942906495
230715,18.760121592571938
230716,25.185239958410023
230717,20.437422963530476
230718,21.271690794019914
230719,13.996032052973739
230720,25.15663768534492
230721,31.408357437481794
230722,21.898702852051404
230723,33.4578084740345
230724,13.922357779706074
230725,28.692662257266775
230726,43.19217073195316
230727,36.214327564906576
230728,39.70906713410307
230729,23.71040610881288
230730,233.8769466305327
230731,1429.9969649075006
230732,1190.0251495497898
230733,633.8915475230217
230734,810.5995301439748
230735,447.54478422313844
230736,3173.0178078998797
230737,2425.124620901338
230738,1312.5114773727241
230739,1607.3990149787724
230740,532.1740599732462
230741,3728.5195079207283
230742,2828.3807874086165
230743,1474.298639995209
230744,1879.0813493363798
230745,144.2977088943665
230746,913.5523676046793
230747,755.967157640268
230748,391.8862900356961
230749,509.60461622938755
230750,280.98319339915065
230751,1853.1828409057287
230752,1550.228940878929
230753,817.0019051630202
230754,1035.4046383993302
230755,333.12966611203177
230756,2225.8015338112323
230757,1840.425585134609
230758,956.48909948368
230759,1215.0686074695316
230760,163.64660974585482
230761,922.6596299435738
230762,742.3177978510689
230763,400.28913586489364
230764,497.20001221001144
230765,289.5613010338741
230766,1890.9527036447603
230767,1495.745335990883
230768,778.2123399355875
230769,1033.3403968913206
230770,329.5616703367738
230771,2209.138883357803
230772,1734.6472952279912
230773,928.9945393617548
230774,1212.3102138473755
230775,151.23974911259452
230776,912.7744975312729
230777,734.9241405310005
230778,391.2267071541644
230779,492.1734758280253
230780,275.75219233441624
230781,1882.5977335845062
230782,1486.025658363999
230783,774.9203233560062
230784,1032.0819663524296
230785,316.73005344551046
230786,2201.082042923146
230787,1727.5492684342453
230788,927.6737255285977
230789,1213.9742732702493
230790,115.18992305242011
230791,668.3712654048758
230792,533.0068214922231
230793,283.5472524380573
230794,364.77888381250784
230795,213.7701234642345
230796,1386.6295695747674
230797,1062.0816644320676
230798,584.04875888789
230799,722.9360668887738
230800,247.557038183768
230801,1577.9395831684
230802,1233.7682651973428
230803,694.7598213282998
230804,884.769361573015
230805,18.65422253999708
230806,30.107679651211093
230807,25.45322342417598
230808,21.084474831398218
230809,20.43853390706517
230810,22.287236085618904
230811,38.81400385373135
230812,32.435795588685934
230813,28.46815048485049
230814,21.292832108584005
230815,27.578615013389197
230816,54.298636120211675
230817,48.147765326188924
230818,36.91246786780368
230819,30.21203730610774
230820,253.14896297967792
230821,1609.4043430236095
230822,1332.781976352781
230823,709.1594954764936
230824,910.0068037529994
230825,492.1229782000924
230826,3521.972979073072
230827,2642.5814333805743
230828,1426.0830921974004
230829,1791.3453642716024
230830,587.9714772666848
230831,4178.405141519576
230832,3205.3869650197616
230833,1596.000078590967
230834,2102.760025711445
230835,158.37107782202114
230836,1003.2768848931983
230837,825.1869308900253
230838,440.41213784401435
230839,559.608007031313
230840,302.1335398716408
230841,2063.9523263560477
230842,1690.1129781386937
230843,892.6462824204339
230844,1172.4651301817416
230845,354.6911252834427
230846,2399.524084941733
230847,1978.0392182377416
230848,1051.907796064935
230849,1355.8886083182445
230850,129.1075363576896
230851,758.63788713343
230852,603.0959000767771
230853,315.0942820779955
230854,413.7972318630747
230855,244.60162740069342
230856,1521.1686182122116
230857,1216.0329516112727
230858,640.0717219742734
230859,817.2251423489585
230860,282.44811950904193
230861,1799.7043554289944
230862,1401.3922254058698
230863,746.6802056250442
230864,945.8884860564318
230865,116.80917049084151
230866,747.6655482829905
230867,594.0678732531254
230868,308.58558628050343
230869,407.44444884340805
230870,230.9035214493635
230871,1507.036872257024
230872,1197.1813673692907
230873,634.7361161854664
230874,812.0562058985703
230875,270.7620507136953
230876,1785.642441980303
230877,1386.0997248113572
230878,745.4799172782028
230879,944.4196904249093
230880,85.30900868255596
230881,553.0936449890919
230882,429.7673349959014
230883,229.61033517107865
230884,296.85084821306526
230885,166.86114228552688
230886,1124.9194642868529
230887,867.7336269614661
230888,474.8472568291617
230889,563.8671312237686
230890,207.42572426174132
230891,1269.815077886214
230892,997.3012539721034
230893,564.0824304422376
230894,657.3003458702268
230895,15.654215799022158
230896,25.199536999461
230897,20.012841746648864
230898,15.508890476631558
230899,15.618441775417981
230900,22.588509446420733
230901,30.28911245703268
230902,29.270971895529016
230903,17.928160683523608
230904,16.156115171673044
230905,29.378480578723455
230906,35.4427427106025
230907,32.843839552116705
230908,26.581094728295906
230909,16.252099911056966
230910,200.73846258230762
230911,1286.870399037622
230912,1050.5385146288518
230913,562.0512234118657
230914,712.2847589185207
230915,393.7646088457918
230916,2795.9509912479393
230917,2162.3148394052473
230918,1142.1118375849926
230919,1380.3805441314457
230920,468.241104230979
230921,3291.8712785085263
230922,2535.300302703872
230923,1325.5815338823697
230924,1644.5387439165368
230925,120.2272798129191
230926,808.4586558041234
230927,654.2834493208107
230928,336.223351683839
230929,445.0175140348255
230930,241.8913076517482
230931,1643.417521793698
230932,1357.2230190676335
230933,703.0274978421002
230934,913.8948210878058
230935,284.84230126194626
230936,1934.1767324687112
230937,1587.2301591527557
230938,837.8331795160094
230939,1068.6145911166084
230940,125.40080047138363
230941,741.8969327531482
230942,585.4967733574244
230943,311.2087909312636
230944,408.00293936304047
230945,240.8948915143876
230946,1504.4287944624368
230947,1198.4349555224271
230948,636.1873614580479
230949,811.4308498489239
230950,280.1506011017332
230951,1797.2292123917662
230952,1398.9170823686416
230953,744.205062587816
230954,943.6244516913147
230955,115.39995301184445
230956,733.2221123100176
230957,578.7662649410817
230958,306.9976135410803
230959,403.94767475068255
230960,229.49430397036653
230961,1492.594566914558
230962,1181.880889687754
230963,633.1492740765498
230964,808.5594318058446
230965,270.7620507136953
230966,1785.4648173503836
230967,1385.9221001814378
230968,745.3022926482835
230969,944.453174467101
230970,83.89979120355889
230971,539.3925633982776
230972,415.20808106601675
230973,227.93085476355682
230974,293.36173067591943
230975,165.45192480652992
230976,1111.2195133265452
230977,853.1755036620875
230978,473.1689070521463
230979,560.3780136866226
230980,207.42572426174132
230981,1269.5459455881958
230982,997.032121674085
230983,563.8132981442193
230984,657.2423222443196
230985,14.244998320025097
230986,24.471268895326727
230987,19.680637205052456
230988,14.14085843527541
230989,15.345161118284787
230990,21.179291967423687
230991,29.560844352898314
230992,28.9387673539326
230993,16.560128642167477
230994,15.88283451453985
230995,29.378480578723455
230996,35.48392814824342
230997,32.88502498975762
230998,26.622280165936818
230999,16.28558395324869
231000,197.7553220446581
231001,1283.7085032395464
231002,1046.220601891855
231003,558.8893276137902
231004,709.9118106999042
231005,390.7814683081422
231006,2792.7902260803703
231007,2157.9980572987565
231008,1138.9510724174236
231009,1378.0075959128294
231010,468.4761738959514
231011,3291.9287235435795
231012,2535.3577477389254
231013,1325.638978917423
231014,1644.807297623701
231015,118.81806233392203
231016,794.0152198311505
231017,639.9011050173968
231018,334.63537894441583
231019,442.4400039507299
231020,240.48209017275124
231021,1628.975216451232
231022,1342.8418053947264
231023,701.4406557331836
231024,911.31731100371
231025,284.84230126194626
231026,1933.9991078387918
231027,1587.0525345228364
231028,837.65555488609
231029,1068.6480751588
231030,121.17347349765204
231031,740.2158788875905
231032,584.0845266375188
231033,304.22473062914696
231034,407.0928922169706
231035,233.75381010205055
231036,1489.1630672949188
231037,1194.9422988976896
231038,615.2383650087705
231039,815.031879283071
231040,268.68074720346135
231041,1777.667212902642
231042,1392.3080244386276
231043,719.375564859032
231044,948.0361695183976
231045,111.17262603811285
231046,731.5410584444598
231047,577.354018221176
231048,300.01355323896365
231049,403.0376276046127
231050,222.35322255802947
231051,1477.32883974704
231052,1178.3882330630165
231053,612.2002776272724
231054,812.1604612399917
231055,259.2921968154243
231056,1765.9028178612593
231057,1379.313042251424
231058,720.4727949194995
231059,948.864892294184
231060,79.86865443401423
231061,537.7115095327199
231062,413.7958343461112
231063,221.14298466562695
231064,292.45168352984956
231065,158.25994463850077
231066,1102.5887628804408
231067,845.8253943609272
231068,459.43134037367116
231069,561.3004304324938
231070,195.90497160777747
231071,1257.760457030375
231072,987.7071452775381
231073,547.3367643961268
231074,658.5156052669926
231075,12.079370550383159
231076,24.581903449359046
231077,19.791271759084776
231078,9.501735426213392
231079,15.42853151140038
231080,19.84593140858047
231081,31.028640769355217
231082,33.89797780925764
231083,13.278167495529956
231084,18.64954525060718
231085,24.371979477527894
231086,36.33005322369953
231087,37.522503456765634
231088,21.519002375366373
231089,19.41190887320196
231090,193.52799507092647
231091,1282.0274493739878
231092,1044.8083551719485
231093,551.9052673116736
231094,709.0017635538343
231095,383.6403868958052
231096,2773.2149363109024
231097,2152.662990691628
231098,1113.6925133661935
231099,1381.608625346978
231100,456.7712503327071
231101,3267.8220917875324
231102,2526.6712101615476
231103,1296.2648489217138
231104,1648.9839457858127
231105,115.21666534170403
231106,792.9600959471065
231107,639.114788279005
231108,328.2772486238128
231109,442.1558867861736
231110,233.96693874192778
231111,1614.3354192652278
231112,1339.9750787515027
231113,681.11758926542
231114,915.5442704193708
231115,273.99837734518786
231116,1915.0630383311814
231117,1581.0694065743362
231118,813.4519871388198
231119,1073.685722967398
231120,121.17347349765204
231121,740.2158788875905
231122,583.97199983683
231123,304.22473062914696
231124,407.0928922169706
231125,232.05471828266522
231126,1478.6603370931816
231127,1192.819098602671
231128,604.3020387471926
231129,817.4072243665133
231130,266.9816553840761
231131,1765.8987595393596
231132,1390.184824143609
231133,708.439238597454
231134,950.4115146018399
231135,111.17262603811285
231136,731.5410584444598
231137,577.2414914204873
231138,300.01355323896365
231139,403.0376276046127
231140,220.65413073864414
231141,1466.8261095453029
231142,1176.2650327679978
231143,601.2639513656944
231144,814.535806323434
231145,257.5931049960389
231146,1754.134364497977
231147,1377.1898419564052
231148,709.5364686579215
231149,951.2402373776263
231150,79.86865443401423
231151,537.7115095327199
231152,413.6833075454224
231153,221.14298466562695
231154,292.45168352984956
231155,156.56085281911544
231156,1095.8073768512063
231157,842.7609449336679
231158,452.21635828459637
231159,563.1228188984725
231160,194.20587978839214
231161,1249.7133478395954
231162,984.6426958502788
231163,540.1217823070517
231164,660.3379937329712
231165,12.079370550383159
231166,24.581903449359046
231167,19.791271759084776
231168,9.501735426213392
231169,15.42853151140038
231170,20.81575303472963
231171,32.02244502716506
231172,38.506222702135965
231173,14.271971753339866
231174,20.545044459526135
231175,25.341801103677057
231176,37.323857481509414
231177,42.13074834964396
231178,22.512806633176282
231179,21.307408082120915
231180,193.52799507092647
231181,1282.0274493739878
231182,1044.8083551719485
231183,551.9052673116736
231184,709.0017635538343
231185,381.9412950764199
231186,2762.712206109165
231187,2151.525465823468
231188,1103.1897831644562
231189,1383.9839704304216
231190,455.0721585133218
231191,3256.05363842425
231192,2522.56777333069
231193,1285.7621187199766
231194,1651.3592908692563
231195,115.21666534170403
231196,792.9600959471065
231197,639.0022614783162
231198,328.2772486238128
231199,442.1558867861736
231200,232.26784692254245
231201,1603.8326890634905
231202,1337.851878456484
231203,670.181263003842
231204,917.9196155028131
231205,272.2992855258026
231206,1903.294584967899
231207,1578.9462062793175
231208,802.5156608772419
231209,1076.0610680508416
231210,132.40890512839468
231211,781.3219570130921
231212,618.8593328071189
231213,318.4593612412398
231214,423.90367491120605
231215,245.44369866843343
231216,1575.6780873526006
231217,1274.1278717176738
231218,636.447552988775
231219,855.6661240035081
231220,277.1428002824541
231221,1904.8608117310043
231222,1486.4380872755069
231223,730.6788133740163
231224,1011.525891705255
231225,122.42787359433456
231226,768.7365734434629
231227,608.0998503385259
231228,311.60439105252703
231229,416.9414801819613
231230,234.16880289160082
231231,1558.6403682050234
231232,1252.2519033575504
231233,629.4727443355491
231234,848.5948473703436
231235,267.01493505712784
231236,1887.183409185693
231237,1466.9553236216714
231238,725.780482101537
231239,1006.7109174350144
231240,87.94295413980575
231241,569.237248777128
231242,437.3738600515804
231243,230.2050790925512
231244,303.79085802483263
231245,166.44341863747172
231246,1164.7641597814259
231247,892.1440934062243
231248,466.14283524783866
231249,581.3769339838265
231250,193.2023900355368
231251,1330.5279546163358
231252,1056.0152014337498
231253,555.2506348873338
231254,703.315284348191
231255,13.41370126300078
231256,26.71190931328796
231257,19.170415166959057
231258,10.24624071758562
231259,15.387926716089181
231260,21.27348862131091
231261,33.85117597401495
231262,38.956018591273164
231263,14.83550727811819
231264,19.655576780022862
231265,23.401199357252096
231266,39.937754526033316
231267,44.38831801994303
231268,20.573324378385323
231269,20.6845890120518
231270,204.89039889866712
231271,1365.1213269793907
231272,1127.9114800813752
231273,582.7509594033398
231274,761.263532265971
231275,395.6611514732822
231276,2916.2537761588014
231277,2305.1559080291945
231278,1139.734692985998
231279,1453.526519520762
231280,469.0271540551488
231281,3406.360427611726
231282,2684.0317293638786
231283,1337.6489356848242
231284,1745.3473001594202
231285,125.34150368044116
231286,841.171842357511
231287,687.93907593262
231288,349.6171913630649
231289,474.48666839355354
231290,248.2040781904535
231291,1708.0408065688714
231292,1427.8274099027271
231293,707.2374308417116
231294,964.0283881051919
231295,290.8189305198963
231296,2043.8272726336068
231297,1694.65309279561
231298,842.1756679548541
231299,1152.289536624926
231300,138.4173492592663
231301,820.4134096764187
231302,653.7171438554541
231303,333.3069573337388
231304,442.8665466176902
231305,252.19867212248153
231306,1669.14151819571
231307,1345.293977709315
231308,660.7758659100806
231309,900.5117768419802
231310,288.44994405853424
231311,1995.871402931639
231312,1572.6039670180294
231313,782.2882878895274
231314,1063.5870336255527
231315,128.15484052623924
231316,807.5506616600516
231317,642.6802969401231
231318,326.24722313993345
231319,435.6269874417075
231320,240.69482277966532
231321,1651.3729640522433
231322,1322.9710205477904
231323,653.9981288505592
231324,892.7707768443954
231325,278.29017771437947
231326,1977.6526797065337
231327,1552.9702881922562
231328,777.8831018402163
231329,1058.3984096203526
231330,94.87853953166712
231331,586.1906670586807
231332,459.4771440867966
231333,243.79263436114826
231334,318.01826900114537
231335,174.9005225021126
231336,1214.8611179095624
231337,947.3485828081634
231338,494.8676726875826
231339,615.3050808093193
231340,207.51141022101584
231341,1398.891559003901
231342,1116.91789045806
231343,589.7252152970827
231344,745.7567958842388
231345,12.62870361463985
231346,25.209804013168267
231347,18.800141037548244
231348,8.943441062978861
231349,14.454477784149757
231350,21.626145505635492
231351,35.03838601178288
231352,40.02445732673223
231353,15.499047955024045
231354,20.38925406584677
231355,25.466275628492383
231356,44.15454795807196
231357,46.856761951340324
231358,22.48701641042042
231359,23.066524244941647
231360,221.95970563334308
231361,1417.22972021803
231362,1172.639207696576
231363,610.9421944365309
231364,799.8363480108706
231365,423.92159794736216
231366,3098.453235650935
231367,2393.625368424758
231368,1241.472710050113
231369,1594.480433005626
231370,513.2635523636277
231371,3650.3253039845254
231372,2799.0152364468563
231373,1408.6960086697907
231374,1867.1897887009982
231375,132.58429208480612
231376,887.6691523271096
231377,727.3498485951169
231378,369.2504080197165
231379,497.76151746040654
231380,258.39865243161444
231381,1785.8169839767652
